0.009846827,0.030808729
0.013129103,0.115532734
0.019693654,0.145057766
0.029540481,0.260590501
0.039387309,0.368421053
0.049234136,0.378690629
0.059080963,0.401797176
0.06892779,0.469833119
0.085339168,0.508344031
0.098468271,0.634146341
0.121444201,0.736842105
0.147702407,0.771501926
0.196936543,0.829268293
0.249452954,0.849807445
0.29868709,0.892169448
0.498905908,0.915275995
0.751641138,0.935815148
0.997811816,0.966623877
1.299781182,1.030808729
1.998905908,0.992297818
3,0.979460847
4.029661017,0.9781491
4.983050847,1.024421594
5.974576271,0.984575835
7.004237288,1.106683805
7.995762712,1.048843188
8.987288136,1.025706941
10.01694915,0.982005141